
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
0,1121,451,832,494,665,
0,1121,448,832,487,651,
0,1121,502,845,489,679,
0,1121,508,819,498,665,
0,1121,457,793,472,672,
0,1121,466,832,481,658,
0,1121,485,858,509,686,
0,1121,461,819,504,679,
0,1121,502,832,510,686,
0,1121,461,832,485,651,
0,1121,515,832,489,679,
0,1121,475,819,492,679,
0,1121,442,845,515,665,
0,1121,466,832,486,651,
0,1121,479,819,499,672,
0,1121,456,819,487,658,
0,1121,496,832,480,658,
0,1121,505,832,494,672,
0,1121,483,819,474,665,
0,1121,458,806,500,658,
0,1121,424,845,502,637,
0,1121,465,819,491,665,
0,1121,500,832,494,665,
0,1121,475,832,506,679,
0,1121,522,858,489,665,
0,1121,438,832,499,658,
0,1121,496,832,487,672,
0,1121,456,819,494,679,
0,1121,483,832,487,672,
0,1121,503,832,496,672,
0,1121,471,832,492,679,
0,1121,455,819,501,665,
0,1121,448,819,491,658,
0,1121,475,832,485,672,
0,1121,461,806,490,665,
0,1121,448,832,492,651,
0,1121,474,819,502,665,
0,1121,459,819,495,672,
0,1121,444,832,492,637,
0,1121,431,767,480,679,
0,1121,491,858,505,679,
0,1121,488,832,479,665,
0,1121,464,832,490,658,
0,1121,493,845,492,686,
0,1121,441,819,502,679,
0,1121,524,858,506,686,
0,1121,462,819,506,693,
0,1121,455,832,495,679,
0,1121,494,845,503,686,
0,1121,510,845,485,679,
0,1121,505,845,484,651,
0,1121,449,806,496,658,
0,1121,465,819,495,658,
0,1121,453,806,496,679,
0,1121,454,806,477,665,

0,1121,507,858,561,742,
0,1121,541,858,549,735,
0,1121,518,871,551,735,
0,1121,529,858,556,735,
0,1121,492,871,549,721,
0,1121,511,871,556,728,
0,1121,505,858,546,735,
0,1121,509,858,550,728,
0,1121,504,897,561,721,
0,1121,522,871,556,721,
0,1121,514,871,545,714,
0,1121,550,884,556,728,
0,1121,498,845,534,721,
0,1121,486,858,538,714,
0,1121,508,871,544,714,
0,1121,552,858,549,728,
0,1121,508,845,547,728,
0,1121,509,845,551,749,
0,1121,506,845,537,700,
0,1121,485,845,548,707,
0,1121,492,858,539,728,
0,1121,508,871,540,707,
0,1121,494,858,538,735,
0,1121,518,871,546,721,
0,1121,530,884,541,728,
0,1121,504,858,543,721,
0,1121,483,832,546,721,
0,1121,488,858,549,728,
0,1121,533,871,547,721,
0,1121,484,884,566,728,
0,1121,510,858,552,714,
0,1121,529,871,549,735,
0,1121,481,871,559,721,
0,1121,509,858,551,735,
0,1121,511,871,557,742,
0,1121,523,871,534,721,
0,1121,500,884,567,721,
0,1121,513,871,550,728,
0,1121,513,858,549,714,
0,1121,539,858,553,721,
0,1121,512,884,550,721,
0,1121,520,871,559,735,
0,1121,503,858,547,714,
0,1121,515,858,540,728,
0,1121,497,858,547,728,
0,1121,522,858,543,742,
0,1121,497,845,543,707,
0,1121,511,845,551,714,
0,1121,494,871,556,735,
0,1121,468,858,534,700,
0,1121,502,871,535,714,
0,1121,545,858,556,742,
0,1121,556,884,550,721,
0,1121,483,858,569,749,
0,1121,527,871,544,714,
0,1121,515,871,550,735,
0,1121,504,845,543,728,
0,1121,526,884,557,749,
0,1121,519,858,533,714,
0,1121,496,884,548,714,
0,1121,489,858,542,714,
0,1121,525,858,540,707,
0,1121,527,884,547,735,
0,1121,527,845,533,721,
0,1121,512,845,548,749,
0,1121,513,871,544,714,
0,1121,529,871,543,728,
0,1121,523,858,547,735,
0,1121,476,845,562,735,
0,1121,517,871,544,714,
0,1121,522,871,549,721,
0,1121,529,871,544,721,
0,1121,517,871,547,735,
0,1121,503,858,549,728,
0,1121,524,871,550,728,
0,1121,531,871,546,728,
0,1121,505,845,547,735,
0,1121,514,858,540,728,
0,1121,527,845,538,728,
0,1121,533,884,536,728,
0,1121,507,858,545,714,
0,1121,509,845,544,728,
0,1121,535,871,543,721,
0,1121,495,832,544,728,
0,1121,511,832,540,728,
0,1121,506,897,568,735,
0,1121,500,871,539,693,
0,1121,533,871,542,721,
0,1121,519,871,548,721,
0,1121,473,845,554,735,
0,1121,534,871,556,735,
0,1121,520,871,562,749,
0,1121,509,871,547,714,
0,1121,538,871,553,749,
0,1121,506,871,551,721,
0,1121,503,858,540,707,
0,1121,518,845,542,721,
0,1121,521,845,541,728,
0,1121,484,858,554,721,
0,1121,544,845,528,728,

0,1121,517,871,599,784,
0,1121,555,923,601,777,
0,1121,545,910,598,777,
0,1121,547,897,603,784,
0,1121,555,910,592,770,
0,1121,541,910,599,770,
0,1121,511,897,596,770,
0,1121,553,884,596,777,
0,1121,531,897,608,777,
0,1121,573,910,596,791,
0,1121,519,897,598,763,
0,1121,550,923,609,791,
0,1121,520,897,582,756,
0,1121,489,897,587,756,
0,1121,540,897,583,763,
0,1121,532,910,596,770,
0,1121,533,897,585,770,
0,1121,568,910,602,770,
0,1121,533,884,589,763,
0,1121,530,884,587,770,
0,1121,533,884,592,784,
0,1121,561,936,586,763,
0,1121,529,884,588,763,
0,1121,510,884,600,777,
0,1121,577,910,585,784,
0,1121,537,897,588,784,
0,1121,567,910,589,784,
0,1121,561,910,597,777,
0,1121,557,910,599,784,
0,1121,541,884,603,791,
0,1121,508,910,602,756,
0,1121,541,910,597,784,
0,1121,559,910,599,784,
0,1121,567,910,597,770,
0,1121,555,897,604,784,
0,1121,543,897,584,763,
0,1121,532,910,605,770,
0,1121,549,910,599,777,
0,1121,526,910,592,763,
0,1121,554,897,592,784,
0,1121,542,884,591,784,
0,1121,568,910,609,798,
0,1121,545,897,594,777,
0,1121,578,897,585,770,
0,1121,523,884,600,784,
0,1121,540,897,590,784,
0,1121,529,910,591,770,
0,1121,567,910,602,777,
0,1121,551,910,601,777,
0,1121,559,910,570,749,
0,1121,563,884,575,763,
0,1121,542,897,606,784,
0,1121,545,897,599,770,
0,1121,538,910,609,791,
0,1121,520,897,597,763,
0,1121,547,897,591,784,
0,1121,516,884,595,770,
0,1121,550,923,612,777,
0,1121,539,884,583,756,
0,1121,549,910,590,770,
0,1121,538,871,592,784,
0,1121,527,884,590,770,
0,1121,540,897,598,770,
0,1121,552,897,588,749,
0,1121,586,910,592,777,
0,1121,551,897,594,763,
0,1121,550,910,596,784,
0,1121,541,897,597,784,
0,1121,531,897,599,784,
0,1121,524,884,588,770,
0,1121,539,897,599,763,
0,1121,563,923,595,770,
0,1121,543,897,589,777,
0,1121,559,923,599,784,
0,1121,546,884,594,784,
0,1121,557,897,593,777,
0,1121,590,936,591,777,
0,1121,535,897,589,784,
0,1121,522,897,586,756,
0,1121,539,884,592,770,
0,1121,543,897,593,763,
0,1121,527,884,596,777,
0,1121,547,910,599,770,
0,1121,544,884,590,770,
0,1121,555,897,588,756,
0,1121,568,923,605,784,
0,1121,547,897,586,770,
0,1121,543,884,593,770,
0,1121,533,897,594,777,
0,1121,525,897,600,784,
0,1121,570,910,607,784,
0,1121,567,897,609,791,
0,1121,541,897,592,777,
0,1121,522,897,604,777,
0,1121,573,923,587,784,
0,1121,514,884,590,763,
0,1121,536,884,589,777,
0,1121,544,910,589,770,
0,1121,528,884,595,777,
0,1121,543,910,581,770,

0,1121,572,923,637,826,
0,1121,593,949,643,826,
0,1121,563,910,637,826,
0,1121,595,936,643,826,
0,1121,577,923,639,819,
0,1121,563,923,637,798,
0,1121,570,923,631,805,
0,1121,568,923,634,812,
0,1121,601,949,641,833,
0,1121,544,923,642,819,
0,1121,557,923,639,826,
0,1121,574,962,648,833,
0,1121,573,923,617,805,
0,1121,552,897,630,805,
0,1121,569,923,626,805,
0,1121,547,949,643,812,
0,1121,547,923,627,812,
0,1121,563,923,647,819,
0,1121,565,910,629,805,
0,1121,573,936,631,812,
0,1121,572,923,636,819,
0,1121,570,936,628,777,
0,1121,544,923,631,805,
0,1121,585,923,637,826,
0,1121,576,936,632,791,
0,1121,561,897,632,826,
0,1121,593,936,630,819,
0,1121,554,936,643,826,
0,1121,591,923,639,812,
0,1121,576,949,643,833,
0,1121,545,923,633,819,
0,1121,584,923,635,812,
0,1121,563,923,644,819,
0,1121,557,936,644,812,
0,1121,579,936,645,833,
0,1121,571,910,628,812,
0,1121,579,936,638,833,
0,1121,559,923,635,812,
0,1121,560,923,633,819,
0,1121,597,949,639,819,
0,1121,566,923,634,812,
0,1121,568,949,649,812,
0,1121,575,936,636,833,
0,1121,578,936,627,812,
0,1121,548,936,644,812,
0,1121,561,936,638,805,
0,1121,568,910,635,819,
0,1121,574,923,642,833,
0,1121,598,936,644,826,
0,1121,563,923,618,791,
0,1121,576,936,618,777,
0,1121,560,936,645,833,
0,1121,579,910,635,812,
0,1121,598,949,646,826,
0,1121,579,923,634,819,
0,1121,585,923,627,826,
0,1121,570,923,636,812,
0,1121,612,949,650,833,
0,1121,580,910,631,805,
0,1121,586,923,627,812,
0,1121,602,923,634,826,
0,1121,568,910,631,812,
0,1121,547,910,641,819,
0,1121,566,923,627,819,
0,1121,594,936,629,812,
0,1121,569,936,638,805,
0,1121,588,936,635,819,
0,1121,587,949,636,819,
0,1121,563,923,642,833,
0,1121,567,936,624,812,
0,1121,580,923,642,833,
0,1121,589,949,634,791,
0,1121,561,936,635,812,
0,1121,568,923,641,819,
0,1121,573,923,642,826,
0,1121,537,910,633,805,
0,1121,575,936,641,805,
0,1121,570,923,629,819,
0,1121,576,936,625,805,
0,1121,561,936,637,819,
0,1121,581,923,630,833,
0,1121,556,910,638,819,
0,1121,597,936,640,833,
0,1121,570,910,633,819,
0,1121,576,936,630,791,
0,1121,553,923,648,826,
